ages,depths_real
1663,81.55226339
1664,81.59025553
1665,81.62822157
1666,81.66617861
1667,81.70413565
1668,81.74209269
1669,81.78004973
1670,81.81799016
1671,81.85591219
1672,81.89383422
1673,81.93175625
1674,81.96967828
1675,82.00759332
1676,82.04548043
1677,82.08336755
1678,82.12125467
1679,82.15914179
1680,82.19702891
1681,82.23488393
1682,82.27273623
1683,82.31058852
1684,82.34844082
1685,82.38629311
1686,82.42412326
1687,82.46194082
1688,82.49975839
1689,82.53757595
1690,82.57539351
1691,82.61319898
1692,82.65098191
1693,82.68876484
1694,82.72654777
1695,82.7643307
1696,82.80211169
1697,82.83986008
1698,82.87760847
1699,82.91535685
1700,82.95310524
1701,82.99085363
1702,83.02857591
1703,83.06628984
1704,83.10400378
1705,83.14171771
1706,83.17943165
1707,83.21712996
1708,83.25480954
1709,83.29248911
1710,83.33016869
1711,83.36784826
1712,83.40552281
1713,83.44316812
1714,83.48081343
1715,83.51845874
1716,83.55610405
1717,83.59374937
1718,83.63136617
1719,83.66897731
1720,83.70658844
1721,83.74419957
1722,83.78181071
1723,83.81940424
1724,83.85698128
1725,83.89455833
1726,83.93213538
1727,83.96971243
1728,84.00728288
1729,84.04482593
1730,84.08236899
1731,84.11991204
1732,84.1574551
1733,84.19499815
1734,84.23251182
1735,84.27002098
1736,84.30753014
1737,84.34503929
1738,84.38254845
1739,84.42003952
1740,84.45751487
1741,84.49499021
1742,84.53246555
1743,84.5699409
1744,84.60740957
1745,84.64485119
1746,84.68229281
1747,84.71973443
1748,84.75717606
1749,84.79461768
1750,84.8320305
1751,84.8694385
1752,84.90684649
1753,84.94425448
1754,84.98166247
1755,85.01905337
1756,85.05642782
1757,85.09380226
1758,85.13117671
1759,85.16855116
1760,85.20592031
1761,85.2432613
1762,85.2806023
1763,85.31794329
1764,85.35528429
1765,85.39262529
1766,85.42993951
1767,85.46724714
1768,85.50455477
1769,85.5418624
1770,85.57917004
1771,85.61646297
1772,85.65373733
1773,85.69101169
1774,85.72828605
1775,85.76556041
1776,85.80283225
1777,85.84007343
1778,85.8773146
1779,85.91455578
1780,85.95179696
1781,85.98903813
1782,86.02625595
1783,86.06346403
1784,86.10067211
1785,86.13788019
1786,86.17508827
1787,86.21228545
1788,86.24946052
1789,86.28663559
1790,86.32381067
1791,86.36098574
1792,86.39816081
1793,86.4353046
1794,86.47244675
1795,86.50958891
1796,86.54673106
1797,86.58387321
1798,86.62099679
1799,86.65810611
1800,86.69521543
1801,86.73232476
1802,86.76943408
1803,86.80653762
1804,86.8436142
1805,86.88069078
1806,86.91776736
1807,86.95484394
1808,86.99192051
1809,87.02897155
1810,87.06601548
1811,87.1030594
1812,87.14010332
1813,87.17714724
1814,87.21417869
1815,87.25119005
1816,87.2882014
1817,87.32521276
1818,87.36222411
1819,87.39923547
1820,87.43621502
1821,87.47319389
1822,87.51017277
1823,87.54715164
1824,87.58413052
1825,87.6210909
1826,87.65803738
1827,87.69498386
1828,87.73193033
1829,87.76887681
1830,87.8058182
1831,87.84273237
1832,87.87964653
1833,87.9165607
1834,87.95347487
1835,87.99038904
1836,88.02727937
1837,88.06416132
1838,88.10104326
1839,88.1379252
1840,88.17480715
1841,88.21167891
1842,88.24852872
1843,88.28537852
1844,88.32222833
1845,88.35907814
1846,88.39592795
1847,88.43274925
1848,88.46956701
1849,88.50638477
1850,88.54320253
1851,88.58002029
1852,88.61682343
1853,88.65360922
1854,88.69039501
1855,88.7271808
1856,88.76396659
1857,88.80075173
1858,88.83750564
1859,88.87425955
1860,88.91101346
1861,88.94776737
1862,88.98452128
1863,89.02125679
1864,89.05797891
1865,89.09470102
1866,89.13142314
1867,89.16814525
1868,89.20486316
1869,89.24155357
1870,89.27824397
1871,89.31493438
1872,89.35162478
1873,89.38831519
1874,89.42498404
1875,89.46164282
1876,89.4983016
1877,89.53496038
1878,89.57161916
1879,89.60827082
1880,89.64489806
1881,89.6815253
1882,89.71815254
1883,89.75477978
1884,89.79140702
1885,89.82801018
1886,89.86460596
1887,89.90120174
1888,89.93779752
1889,89.9743933
1890,90.01097966
1891,90.04754407
1892,90.08410847
1893,90.12067288
1894,90.15723728
1895,90.19380168
1896,90.2303401
1897,90.26687322
1898,90.30340633
1899,90.33993944
1900,90.37647256
1901,90.41299456
1902,90.44949647
1903,90.48599838
1904,90.52250029
1905,90.5590022
1906,90.59550411
1907,90.63197873
1908,90.66844952
1909,90.70492031
1910,90.7413911
1911,90.77786189
1912,90.81432048
1913,90.85076023
1914,90.88719997
1915,90.92363972
1916,90.96007947
1917,90.99651922
1918,91.03293096
1919,91.06933975
1920,91.10574854
1921,91.14215733
1922,91.17856612
1923,91.21496221
1924,91.25134013
1925,91.28771805
1926,91.32409597
1927,91.36047388
1928,91.3968518
1929,91.43320159
1930,91.46954872
1931,91.50589584
1932,91.54224297
1933,91.57859009
1934,91.6149246
1935,91.65124102
1936,91.68755744
1937,91.72387386
1938,91.76019028
1939,91.7965067
1940,91.83279544
1941,91.86908123
1942,91.90536703
1943,91.94165283
1944,91.97793862
1945,92.01421245
1946,92.0504677
1947,92.08672295
1948,92.1229782
1949,92.15923346
1950,92.19548871
1951,92.23171729
1952,92.26794208
1953,92.30416687
1954,92.34039166
1955,92.37661645
1956,92.41283047
1957,92.44902488
1958,92.48521929
1959,92.5214137
1960,92.55760811
1961,92.59380252
1962,92.62997182
1963,92.66613593
1964,92.70230004
1965,92.73846415
1966,92.77462826
1967,92.81078335
1968,92.84691724
1969,92.88305113
1970,92.91918502
1971,92.95531891
1972,92.99145281
1973,93.02756369
1974,93.06366744
1975,93.09977119
1976,93.13587494
1977,93.17197869
1978,93.20807572
1979,93.24414941
1980,93.28022311
1981,93.3162968
1982,93.3523705
1983,93.38844419
1984,93.42449751
1985,93.46054123
1986,93.49658494
1987,93.53262866
1988,93.56867238
1989,93.60471218
1990,93.64072599
1991,93.67673981
1992,93.71275362
1993,93.74876744
1994,93.78478125
1995,93.82077785
1996,93.85676184
1997,93.89274584
1998,93.92872983
1999,93.96471383
2000,94.00069725
2001,94.0366515
2002,94.07260576
2003,94.10856001
2004,94.14451427
2005,94.18046852
2006,94.21640923
2007,94.25233383
2008,94.28825842
2009,94.32418301
2010,94.36010761
2011,94.3960322
2012,94.43193048
2013,94.4678255
2014,94.50372051
2015,94.53961552
2016,94.57551054
2017,94.61139618
2018,94.64726169
2019,94.6831272
2020,94.71899272
2021,94.75485823
2022,94.79072374
2023,94.82656744
2024,94.86240353
2025,94.89823962
2026,94.93407571
2027,94.9699118
2028,95.00574318
2029,95.04154993
2030,95.07735667
2031,95.11316341
2032,95.14897016
2033,95.1847769
2034,95.22056682
2035,95.2563443
2036,95.29212177
2037,95.32789925
2038,95.36367673
2039,95.3994542
2040,95.43520294
2041,95.47095123
2042,95.50669952
2043,95.54244781
2044,95.5781961
2045,95.61393304
2046,95.64965223
2047,95.68537141
2048,95.7210906
2049,95.75680978
2050,95.79252897
2051,95.82822519
2052,95.86391535
2053,95.8996055
2054,95.93529565
2055,95.97098581
2056,96.00667055
2057,96.04233175
2058,96.07799295
2059,96.11365415
2060,96.14931536
2061,96.18497656
2062,96.22062105
2063,96.25625338
2064,96.2918857
2065,96.32751803
2066,96.36315036
2067,96.39878269
2068,96.4343872
2069,96.46999073
2070,96.50559426
2071,96.54119778
2072,96.57680131
2073,96.61239483
2074,96.64796964
2075,96.68354445
2076,96.71911925
2077,96.75469406
2078,96.79026887
2079,96.82582287
2080,96.86136903
2081,96.89691519
2082,96.93246135
2083,96.96800752
2084,97.00355082
2085,97.03906842
2086,97.07458601
2087,97.11010361
2088,97.1456212
2089,97.1811388
2090,97.21664303
2091,97.25213213
2092,97.28762124
2093,97.32311034
2094,97.35859945
2095,97.39408855
2096,97.42955397
2097,97.46501466
2098,97.50047534
2099,97.53593603
2100,97.57139672
2101,97.60685192
2102,97.64228427
2103,97.67771662
2104,97.71314896
2105,97.74858131
2106,97.78401366
2107,97.81943049
2108,97.85483457
2109,97.89023865
2110,97.92564273
2111,97.96104681
2112,97.99645088
2113,98.03182959
2114,98.06720546
2115,98.10258134
2116,98.13795721
2117,98.17333309
2118,98.20870207
2119,98.24404994
2120,98.27939782
2121,98.31474569
2122,98.35009356
2123,98.38544143
2124,98.42077318
2125,98.45609364
2126,98.4914141
2127,98.52673455
2128,98.56205501
2129,98.59737547
2130,98.63267135
2131,98.66796525
2132,98.70325916
2133,98.73855306
2134,98.77384697
2135,98.80913423
2136,98.84440247
2137,98.87967071
2138,98.91493894
2139,98.95020718
2140,98.98547542
2141,99.02072908
2142,99.05597253
2143,99.09121598
2144,99.12645942
2145,99.16170287
2146,99.19694632
2147,99.23216793
2148,99.26738747
2149,99.30260701
2150,99.33782655
2151,99.37304609
2152,99.40826023
2153,99.44345674
2154,99.47865325
2155,99.51384977
2156,99.54904628
2157,99.58424279
2158,99.61942708
2159,99.65460145
2160,99.68977582
2161,99.72495019
2162,99.76012456
2163,99.79529893
2164,99.8304549
2165,99.86560802
2166,99.90076115
2167,99.93591427
2168,99.9710674
2169,100.0062169
2170,100.0413495
2171,100.0764822
2172,100.1116148
2173,100.1467475
2174,100.1818801
2175,100.217003
2176,100.2521155
2177,100.2872281
2178,100.3223406
2179,100.3574532
2180,100.3925657
2181,100.4276625
2182,100.462755
2183,100.4978476
2184,100.5329401
2185,100.5680326
2186,100.6031234
2187,100.638196
2188,100.6732687
2189,100.7083413
2190,100.743414
2191,100.7784866
2192,100.8135516
2193,100.8486044
2194,100.8836572
2195,100.9187101
2196,100.9537629
2197,100.9888157
2198,101.0238551
2199,101.0588882
2200,101.0939213
2201,101.1289544
2202,101.1639876
2203,101.1990207
2204,101.2340347
2205,101.2690482
2206,101.3040617
2207,101.3390752
2208,101.3740887
2209,101.4090971
2210,101.444091
2211,101.479085
2212,101.514079
2213,101.5490729
2214,101.5840669
2215,101.6190503
2216,101.6540248
2217,101.6889994
2218,101.7239739
2219,101.7589484
2220,101.793923
2221,101.8288815
2222,101.8638367
2223,101.8987919
2224,101.9337471
2225,101.9687023
2226,102.0036555
2227,102.0385915
2228,102.0735275
2229,102.1084634
2230,102.1433994
2231,102.1783354
2232,102.2132641
2233,102.2481809
2234,102.2830977
2235,102.3180145
2236,102.3529313
2237,102.3878482
2238,102.4227526
2239,102.4576504
2240,102.4925481
2241,102.5274459
2242,102.5623437
2243,102.5972415
2244,102.6321218
2245,102.6670006
2246,102.7018795
2247,102.7367583
2248,102.7716371
2249,102.8065124
2250,102.8413724
2251,102.8762324
2252,102.9110924
2253,102.9459523
2254,102.9808123
2255,103.0156639
2256,103.0505051
2257,103.0853463
2258,103.1201876
2259,103.1550288
2260,103.18987
2261,103.224698
2262,103.2595206
2263,103.2943432
2264,103.3291657
2265,103.3639883
2266,103.3988109
2267,103.4336155
2268,103.4684195
2269,103.5032235
2270,103.5380275
2271,103.5728315
2272,103.6076315
2273,103.642417
2274,103.6772026
2275,103.7119881
2276,103.7467736
2277,103.7815592
2278,103.8163361
2279,103.8511033
2280,103.8858704
2281,103.9206376
2282,103.9554048
2283,103.990172
2284,104.024926
2285,104.0596749
2286,104.0944238
2287,104.1291727
2288,104.1639216
2289,104.1986705
2290,104.233402
2291,104.2681327
2292,104.3028634
2293,104.3375941
2294,104.3723249
2295,104.4070519
2296,104.4417646
2297,104.4764772
2298,104.5111899
2299,104.5459025
2300,104.5806152
2301,104.6153199
2302,104.6500145
2303,104.6847092
2304,104.7194039
2305,104.7540985
2306,104.7887932
2307,104.8234757
2308,104.8581525
2309,104.8928293
2310,104.9275061
2311,104.9621828
2312,104.9968596
2313,105.0315202
2314,105.0661792
2315,105.1008382
2316,105.1354972
2317,105.1701562
2318,105.2048127
2319,105.239454
2320,105.2740953
2321,105.3087366
2322,105.3433779
2323,105.3780192
2324,105.412654
2325,105.4472777
2326,105.4819014
2327,105.5165251
2328,105.5511488
2329,105.5857725
2330,105.6203859
2331,105.6549921
2332,105.6895983
2333,105.7242045
2334,105.7588107
2335,105.7934169
2336,105.828009
2337,105.8625978
2338,105.8971866
2339,105.9317754
2340,105.9663642
2341,106.0009525
2342,106.035524
2343,106.0700955
2344,106.104667
2345,106.1392385
2346,106.17381
2347,106.2083773
2348,106.2429316
2349,106.2774858
2350,106.3120401
2351,106.3465944
2352,106.3811487
2353,106.4156951
2354,106.4502323
2355,106.4847695
2356,106.5193066
2357,106.5538438
2358,106.5883809
2359,106.6229068
2360,106.6574269
2361,106.6919471
2362,106.7264672
2363,106.7609873
2364,106.7955075
2365,106.8300129
2366,106.8645161
2367,106.8990193
2368,106.9335225
2369,106.9680257
2370,107.0025277
2371,107.0370141
2372,107.0715004
2373,107.1059868
2374,107.1404732
2375,107.1749596
2376,107.2094414
2377,107.243911
2378,107.2783806
2379,107.3128503
2380,107.3473199
2381,107.3817896
2382,107.4162514
2383,107.4507044
2384,107.4851574
2385,107.5196104
2386,107.5540634
2387,107.5885164
2388,107.6229583
2389,107.6573948
2390,107.6918312
2391,107.7262677
2392,107.7607041
2393,107.7951406
2394,107.8295629
2395,107.8639829
2396,107.8984029
2397,107.9328229
2398,107.9672429
2399,108.0016622
2400,108.0360658
2401,108.0704695
2402,108.1048731
2403,108.1392768
2404,108.1736804
2405,108.2080802
2406,108.2424676
2407,108.276855
2408,108.3112424
2409,108.3456298
2410,108.3800172
2411,108.4143978
2412,108.4487691
2413,108.4831403
2414,108.5175115
2415,108.5518828
2416,108.586254
2417,108.6206156
2418,108.6549707
2419,108.6893259
2420,108.7236811
2421,108.7580362
2422,108.7923914
2423,108.8267341
2424,108.8610733
2425,108.8954125
2426,108.9297517
2427,108.9640908
2428,108.99843
2429,109.032754
2430,109.0670774
2431,109.1014007
2432,109.135724
2433,109.1700473
2434,109.2043686
2435,109.2386761
2436,109.2729836
2437,109.3072911
2438,109.3415986
2439,109.3759061
2440,109.410209
2441,109.4445008
2442,109.4787926
2443,109.5130844
2444,109.5473763
2445,109.5816681
2446,109.6159526
2447,109.6502288
2448,109.6845051
2449,109.7187813
2450,109.7530575
2451,109.7873337
2452,109.8216002
2453,109.8558609
2454,109.8901216
2455,109.9243823
2456,109.958643
2457,109.9929037
2458,110.0271522
2459,110.0613975
2460,110.0956428
2461,110.1298881
2462,110.1641334
2463,110.1983787
2464,110.2326094
2465,110.2668393
2466,110.3010693
2467,110.3352993
2468,110.3695293
2469,110.4037575
2470,110.4379723
2471,110.472187
2472,110.5064018
2473,110.5406165
2474,110.5748313
2475,110.609042
2476,110.6432416
2477,110.6774412
2478,110.7116408
2479,110.7458404
2480,110.78004
2481,110.8142334
2482,110.848418
2483,110.8826025
2484,110.9167871
2485,110.9509716
2486,110.9851562
2487,111.0193323
2488,111.0535019
2489,111.0876715
2490,111.1218411
2491,111.1560107
2492,111.1901804
2493,111.2243394
2494,111.2584941
2495,111.2926489
2496,111.3268036
2497,111.3609584
2498,111.3951131
2499,111.4292552
2500,111.4633952
2501,111.4975352
2502,111.5316752
2503,111.5658151
2504,111.5999551
2505,111.6340804
2506,111.6682058
2507,111.7023311
2508,111.7364564
2509,111.7705817
2510,111.804705
2511,111.8388157
2512,111.8729264
2513,111.9070371
2514,111.9411478
2515,111.9752585
2516,112.0093653
2517,112.0434615
2518,112.0775577
2519,112.1116539
2520,112.1457502
2521,112.1798464
2522,112.2139367
2523,112.2480185
2524,112.2821004
2525,112.3161822
2526,112.350264
2527,112.3843458
2528,112.4184199
2529,112.4524874
2530,112.4865549
2531,112.5206224
2532,112.5546899
2533,112.5887574
2534,112.6228153
2535,112.6568686
2536,112.6909219
2537,112.7249752
2538,112.7590285
2539,112.7930817
2540,112.8271237
2541,112.8611629
2542,112.895202
2543,112.9292412
2544,112.9632803
2545,112.9973194
2546,113.0313456
2547,113.0653707
2548,113.0993958
2549,113.1334209
2550,113.167446
2551,113.2014705
2552,113.2354817
2553,113.2694928
2554,113.3035039
2555,113.3375151
2556,113.3715262
2557,113.4055351
2558,113.4395324
2559,113.4735296
2560,113.5075269
2561,113.5415242
2562,113.5755215
2563,113.6095149
2564,113.6434984
2565,113.6774819
2566,113.7114654
2567,113.7454488
2568,113.7794323
2569,113.8134104
2570,113.8473802
2571,113.88135
2572,113.9153198
2573,113.9492896
2574,113.9832594
2575,114.0172223
2576,114.0511785
2577,114.0851347
2578,114.1190909
2579,114.1530471
2580,114.1870033
2581,114.2209512
2582,114.2548939
2583,114.2888366
2584,114.3227792
2585,114.3567219
2586,114.3906646
2587,114.4245976
2588,114.4585268
2589,114.4924561
2590,114.5263853
2591,114.5603146
2592,114.5942438
2593,114.628162
2594,114.6620779
2595,114.6959939
2596,114.7299098
2597,114.7638257
2598,114.7977416
2599,114.8316451
2600,114.8655478
2601,114.8994505
2602,114.9333531
2603,114.9672558
2604,115.001158
2605,115.0350475
2606,115.068937
2607,115.1028265
2608,115.136716
2609,115.1706055
2610,115.2044933
2611,115.2383697
2612,115.2722461
2613,115.3061225
2614,115.3399989
2615,115.3738753
2616,115.4077488
2617,115.4416122
2618,115.4754756
2619,115.509339
2620,115.5432025
2621,115.5770659
2622,115.6109251
2623,115.6447756
2624,115.6786262
2625,115.7124767
2626,115.7463272
2627,115.7801777
2628,115.8140229
2629,115.8478606
2630,115.8816983
2631,115.915536
2632,115.9493737
2633,115.9832113
2634,116.0170426
2635,116.0508676
2636,116.0846925
2637,116.1185175
2638,116.1523424
2639,116.1861674
2640,116.2199848
2641,116.2537971
2642,116.2876094
2643,116.3214217
2644,116.355234
2645,116.3890463
2646,116.4228501
2647,116.4566498
2648,116.4904496
2649,116.5242493
2650,116.558049
2651,116.5918488
2652,116.625639
2653,116.6594262
2654,116.6932135
2655,116.7270007
2656,116.760788
2657,116.7945752
2658,116.828352
2659,116.8621269
2660,116.8959017
2661,116.9296766
2662,116.9634514
2663,116.9972262
2664,117.0309898
2665,117.0647523
2666,117.0985148
2667,117.1322773
2668,117.1660398
2669,117.1998024
2670,117.2335527
2671,117.267303
2672,117.3010533
2673,117.3348036
2674,117.3685538
2675,117.4023033
2676,117.4360414
2677,117.4697795
2678,117.5035177
2679,117.5372558
2680,117.5709939
2681,117.6047303
2682,117.6384564
2683,117.6721825
2684,117.7059085
2685,117.7396346
2686,117.7733606
2687,117.8070841
2688,117.8407982
2689,117.8745123
2690,117.9082263
2691,117.9419404
2692,117.9756545
2693,118.0093652
2694,118.0430674
2695,118.0767695
2696,118.1104717
2697,118.1441738
2698,118.177876
2699,118.2115741
2700,118.2452644
2701,118.2789547
2702,118.3126451
2703,118.3463354
2704,118.3800257
2705,118.4137113
2706,118.4473899
2707,118.4810684
2708,118.514747
2709,118.5484256
2710,118.5821042
2711,118.6157773
2712,118.6494442
2713,118.6831111
2714,118.716778
2715,118.750445
2716,118.7841119
2717,118.8177727
2718,118.851428
2719,118.8850833
2720,118.9187387
2721,118.952394
2722,118.9860493
2723,119.0196979
2724,119.0533418
2725,119.0869856
2726,119.1206294
2727,119.1542732
2728,119.1879171
2729,119.2215534
2730,119.2551855
2731,119.2888177
2732,119.3224498
2733,119.356082
2734,119.3897141
2735,119.4233379
2736,119.4569579
2737,119.4905779
2738,119.524198
2739,119.557818
2740,119.5914381
2741,119.6250488
2742,119.6586563
2743,119.6922638
2744,119.7258713
2745,119.7594789
2746,119.7930864
2747,119.8266836
2748,119.8602782
2749,119.8938728
2750,119.9274674
2751,119.961062
2752,119.9946566
2753,120.02824
2754,120.0618213
2755,120.0954025
2756,120.1289838
2757,120.1625651
2758,120.1961463
2759,120.2297154
2760,120.263283
2761,120.2968505
2762,120.3304181
2763,120.3639857
2764,120.3975532
2765,120.4311077
2766,120.4646611
2767,120.4982146
2768,120.5317681
2769,120.5653215
2770,120.598875
2771,120.6324144
2772,120.6659534
2773,120.6994924
2774,120.7330314
2775,120.7665704
2776,120.8001093
2777,120.8336335
2778,120.8671577
2779,120.9006818
2780,120.934206
2781,120.9677301
2782,121.0012537
2783,121.034763
2784,121.0682722
2785,121.1017814
2786,121.1352907
2787,121.1687999
2788,121.2023081
2789,121.2358025
2790,121.269297
2791,121.3027914
2792,121.3362859
2793,121.3697803
2794,121.4032733
2795,121.4367532
2796,121.470233
2797,121.5037128
2798,121.5371926
2799,121.5706724
2800,121.6041505
2801,121.6376158
2802,121.6710811
2803,121.7045465
2804,121.7380118
2805,121.7714772
2806,121.8049404
2807,121.8383914
2808,121.8718424
2809,121.9052934
2810,121.9387444
2811,121.9721954
2812,122.005644
2813,122.0390809
2814,122.0725177
2815,122.1059545
2816,122.1393913
2817,122.1728282
2818,122.2062624
2819,122.2396851
2820,122.2731079
2821,122.3065307
2822,122.3399535
2823,122.3733763
2824,122.4067962
2825,122.4402051
2826,122.473614
2827,122.5070229
2828,122.5404318
2829,122.5738407
2830,122.6072466
2831,122.6406417
2832,122.6740368
2833,122.7074319
2834,122.7408271
2835,122.7742222
2836,122.8076142
2837,122.8409957
2838,122.8743773
2839,122.9077588
2840,122.9411403
2841,122.9745218
2842,123.0079001
2843,123.0412681
2844,123.0746362
2845,123.1080042
2846,123.1413723
2847,123.1747403
2848,123.2081051
2849,123.2414598
2850,123.2748145
2851,123.3081692
2852,123.3415239
2853,123.3748786
2854,123.40823
2855,123.4415715
2856,123.474913
2857,123.5082544
2858,123.5415959
2859,123.5749374
2860,123.6082757
2861,123.6416041
2862,123.6749325
2863,123.7082609
2864,123.7415893
2865,123.7749177
2866,123.808243
2867,123.8415584
2868,123.8748739
2869,123.9081894
2870,123.9415049
2871,123.9748203
2872,124.0081327
2873,124.0414354
2874,124.074738
2875,124.1080407
2876,124.1413434
2877,124.174646
2878,124.2079457
2879,124.2412357
2880,124.2745257
2881,124.3078156
2882,124.3411056
2883,124.3743956
2884,124.4076827
2885,124.4409602
2886,124.4742376
2887,124.507515
2888,124.5407925
2889,124.5740699
2890,124.6073446
2891,124.6406096
2892,124.6738746
2893,124.7071396
2894,124.7404047
2895,124.7736697
2896,124.8069321
2897,124.8401848
2898,124.8734376
2899,124.9066903
2900,124.939943
2901,124.9731957
2902,125.0064461
2903,125.0396866
2904,125.0729271
2905,125.1061677
2906,125.1394082
2907,125.1726488
2908,125.2058872
2909,125.2391156
2910,125.2723441
2911,125.3055726
2912,125.3388011
2913,125.3720296
2914,125.4052562
2915,125.4384728
2916,125.4716893
2917,125.5049059
2918,125.5381224
2919,125.571339
2920,125.6045539
2921,125.6377587
2922,125.6709634
2923,125.7041682
2924,125.7373729
2925,125.7705777
2926,125.8037811
2927,125.8369741
2928,125.8701672
2929,125.9033602
2930,125.9365533
2931,125.9697464
2932,126.0029384
2933,126.0361199
2934,126.0693014
2935,126.1024828
2936,126.1356643
2937,126.1688458
2938,126.2020266
2939,126.2351966
2940,126.2683666
2941,126.3015366
2942,126.3347067
2943,126.3678767
2944,126.4010464
2945,126.434205
2946,126.4673637
2947,126.5005224
2948,126.5336811
2949,126.5668398
2950,126.5999984
2951,126.6331459
2952,126.6662933
2953,126.6994408
2954,126.7325882
2955,126.7657357
2956,126.7988831
2957,126.8320199
2958,126.8651562
2959,126.8982925
2960,126.9314289
2961,126.9645652
2962,126.9977015
2963,127.0308276
2964,127.0639529
2965,127.0970783
2966,127.1302036
2967,127.1633289
2968,127.1964543
2969,127.2295699
2970,127.2626843
2971,127.2957987
2972,127.3289132
2973,127.3620276
2974,127.395142
2975,127.4282473
2976,127.4613509
2977,127.4944546
2978,127.5275582
2979,127.5606618
2980,127.5937655
2981,127.6268605
2982,127.6599534
2983,127.6930464
2984,127.7261394
2985,127.7592324
2986,127.7923253
2987,127.8254102
2988,127.8584926
2989,127.891575
2990,127.9246574
2991,127.9577398
2992,127.9908222
2993,128.023897
2994,128.0569689
2995,128.0900409
2996,128.1231128
2997,128.1561847
2998,128.1892566
2999,128.2223216
3000,128.2553832
3001,128.2884447
3002,128.3215063
3003,128.3545679
3004,128.3876294
3005,128.4206846
3006,128.4537359
3007,128.4867872
3008,128.5198385
3009,128.5528898
3010,128.5859411
3011,128.6189866
3012,128.6520278
3013,128.6850689
3014,128.7181101
3015,128.7511512
3016,128.7841924
3017,128.8172283
3018,128.8502594
3019,128.8832905
3020,128.9163216
3021,128.9493527
3022,128.9823838
3023,129.0154103
3024,129.0484314
3025,129.0814525
3026,129.1144737
3027,129.1474948
3028,129.180516
3029,129.2135331
3030,129.2465444
3031,129.2795557
3032,129.312567
3033,129.3455783
3034,129.3785895
3035,129.4115974
3036,129.4445989
3037,129.4776005
3038,129.510602
3039,129.5436035
3040,129.5766051
3041,129.6096038
3042,129.6425957
3043,129.6755875
3044,129.7085794
3045,129.7415713
3046,129.7745631
3047,129.8075528
3048,129.8405351
3049,129.8735174
3050,129.9064997
3051,129.939482
3052,129.9724644
3053,130.0054451
3054,130.0384179
3055,130.0713908
3056,130.1043636
3057,130.1373364
3058,130.1703093
3059,130.2032812
3060,130.2362446
3061,130.2692081
3062,130.3021716
3063,130.335135
3064,130.3680985
3065,130.4010617
3066,130.4340158
3067,130.46697
3068,130.4999242
3069,130.5328784
3070,130.5658325
3071,130.5987867
3072,130.631732
3073,130.664677
3074,130.697622
3075,130.730567
3076,130.763512
3077,130.796457
3078,130.8293938
3079,130.8623297
3080,130.8952656
3081,130.9282015
3082,130.9611374
3083,130.9940733
3084,131.0270018
3085,131.0599287
3086,131.0928555
3087,131.1257824
3088,131.1587093
3089,131.1916362
3090,131.2245564
3091,131.2574744
3092,131.2903923
3093,131.3233103
3094,131.3562282
3095,131.3891462
3096,131.4220582
3097,131.4549673
3098,131.4878765
3099,131.5207856
3100,131.5536947
3101,131.5866038
3102,131.6195078
3103,131.6524082
3104,131.6853085
3105,131.7182089
3106,131.7511093
3107,131.7840097
3108,131.8169056
3109,131.8497973
3110,131.882689
3111,131.9155808
3112,131.9484725
3113,131.9813642
3114,132.0142522
3115,132.0471354
3116,132.0800185
3117,132.1129017
3118,132.1457848
3119,132.178668
3120,132.2115481
3121,132.2444228
3122,132.2772974
3123,132.3101721
3124,132.3430468
3125,132.3759214
3126,132.4087938
3127,132.4416601
3128,132.4745263
3129,132.5073926
3130,132.5402588
3131,132.5731251
3132,132.6059898
3133,132.6388478
3134,132.6717057
3135,132.7045636
3136,132.7374216
3137,132.7702795
3138,132.8031366
3139,132.8359863
3140,132.868836
3141,132.9016857
3142,132.9345354
3143,132.9673851
3144,133.0002347
3145,133.0330763
3146,133.0659178
3147,133.0987593
3148,133.1316009
3149,133.1644424
3150,133.1972839
3151,133.2301181
3152,133.2629515
3153,133.295785
3154,133.3286184
3155,133.3614519
3156,133.3942853
3157,133.4271122
3158,133.4599377
3159,133.4927631
3160,133.5255886
3161,133.558414
3162,133.5912395
3163,133.6240591
3164,133.6568767
3165,133.6896942
3166,133.7225117
3167,133.7553293
3168,133.7881468
3169,133.8209593
3170,133.853769
3171,133.8865787
3172,133.9193884
3173,133.9521981
3174,133.9850078
3175,134.0178133
3176,134.0506152
3177,134.0834171
3178,134.1162191
3179,134.149021
3180,134.1818229
3181,134.2146214
3182,134.2474157
3183,134.2802099
3184,134.3130041
3185,134.3457984
3186,134.3785926
3187,134.4113842
3188,134.4441708
3189,134.4769575
3190,134.5097441
3191,134.5425307
3192,134.5753174
3193,134.6081021
3194,134.6408812
3195,134.6736603
3196,134.7064394
3197,134.7392185
3198,134.7719976
3199,134.8047756
3200,134.8375472
3201,134.8703188
3202,134.9030904
3203,134.935862
3204,134.9686337
3205,135.001405
3206,135.0341692
3207,135.0669334
3208,135.0996977
3209,135.1324619
3210,135.1652261
3211,135.1979904
3212,135.2307477
3213,135.2635046
3214,135.2962615
3215,135.3290184
3216,135.3617754
3217,135.3945323
3218,135.4272831
3219,135.4600328
3220,135.4927825
3221,135.5255321
3222,135.5582818
3223,135.5910315
3224,135.6237759
3225,135.6565184
3226,135.6892609
3227,135.7220034
