ages,depths_real
1859,78.56474
1860,78.59644
1861,78.62814
1862,78.65984
1863,78.69154
1864,78.72324
1865,78.75494
1866,78.78664
1867,78.81828
1868,78.84968
1869,78.88108
1870,78.91248
1871,78.94388
1872,78.97528
1873,79.00668
1874,79.03808
1875,79.06948
1876,79.10088
1877,79.13224
1878,79.16344
1879,79.19464
1880,79.22584
1881,79.25704
1882,79.28824
1883,79.31944
1884,79.35064
1885,79.38184
1886,79.41304
1887,79.44466
1888,79.47796
1889,79.51126
1890,79.54456
1891,79.57786
1892,79.61116
1893,79.64446
1894,79.67776
1895,79.71106
1896,79.74436
1897,79.77776
1898,79.81156
1899,79.84536
1900,79.87916
1901,79.91296
1902,79.94676
1903,79.98056
1904,80.01436
1905,80.04816
1906,80.08196
1907,80.11582
1908,80.14992
1909,80.18402
1910,80.21812
1911,80.25222
1912,80.28632
1913,80.32042
1914,80.35452
1915,80.38862
1916,80.42272
1917,80.4567
1918,80.4902
1919,80.5237
1920,80.5572
1921,80.5907
1922,80.6242
1923,80.6577
1924,80.6912
1925,80.7247
1926,80.7582
1927,80.79164
1928,80.82484
1929,80.85804
1930,80.89124
1931,80.92444
1932,80.95764
1933,80.99084
1934,81.02404
1935,81.05724
1936,81.09044
1937,81.1238
1938,81.1578
1939,81.1918
1940,81.2258
1941,81.2598
1942,81.2938
1943,81.3278
1944,81.3618
1945,81.3958
1946,81.4298
1947,81.46382
1948,81.49792
1949,81.53202
1950,81.56612
1951,81.60022
1952,81.63432
1953,81.66842
1954,81.70252
1955,81.73662
1956,81.77072
1957,81.8048
1958,81.8388
1959,81.8728
1960,81.9068
1961,81.9408
1962,81.9748
1963,82.0088
1964,82.0428
1965,82.0768
1966,82.1108
1967,82.14478
1968,82.17868
1969,82.21258
1970,82.24648
1971,82.28038
1972,82.31428
1973,82.34818
1974,82.38208
1975,82.41598
1976,82.44988
1977,82.48378
1978,82.51768
1979,82.55158
1980,82.58548
1981,82.61938
1982,82.65328
1983,82.68718
1984,82.72108
1985,82.75498
1986,82.78888
1987,82.82274
1988,82.85644
1989,82.89014
1990,82.92384
1991,82.95754
1992,82.99124
1993,83.02494
1994,83.05864
1995,83.09234
1996,83.12604
1997,83.1595
1998,83.192
1999,83.2245
2000,83.257
2001,83.2895
2002,83.322
2003,83.3545
2004,83.387
2005,83.4195
2006,83.452
2007,83.48424
2008,83.51544
2009,83.54664
2010,83.57784
2011,83.60904
2012,83.64024
2013,83.67144
2014,83.70264
2015,83.73384
2016,83.76504
2017,83.79608
2018,83.82648
2019,83.85688
2020,83.88728
2021,83.91768
2022,83.94808
2023,83.97848
2024,84.00888
2025,84.03928
2026,84.06968
2027,84.10004
2028,84.13024
2029,84.16044
2030,84.19064
2031,84.22084
2032,84.25104
2033,84.28124
2034,84.31144
2035,84.34164
2036,84.37184
2037,84.40236
2038,84.43416
2039,84.46596
2040,84.49776
2041,84.52956
2042,84.56136
2043,84.59316
2044,84.62496
2045,84.65676
2046,84.68856
2047,84.72054
2048,84.75324
2049,84.78594
2050,84.81864
2051,84.85134
2052,84.88404
2053,84.91674
2054,84.94944
2055,84.98214
2056,85.01484
2057,85.04812
2058,85.08372
2059,85.11932
2060,85.15492
2061,85.19052
2062,85.22612
2063,85.26172
2064,85.29732
2065,85.33292
2066,85.36852
2067,85.40402
2068,85.43912
2069,85.47422
2070,85.50932
2071,85.54442
2072,85.57952
2073,85.61462
2074,85.64972
2075,85.68482
2076,85.71992
2077,85.75496
2078,85.78976
2079,85.82456
2080,85.85936
2081,85.89416
2082,85.92896
2083,85.96376
2084,85.99856
2085,86.03336
2086,86.06816
2087,86.10276
2088,86.13656
2089,86.17036
2090,86.20416
2091,86.23796
2092,86.27176
2093,86.30556
2094,86.33936
2095,86.37316
2096,86.40696
2097,86.44036
2098,86.47216
2099,86.50396
2100,86.53576
2101,86.56756
2102,86.59936
2103,86.63116
2104,86.66296
2105,86.69476
2106,86.72656
2107,86.75782
2108,86.78692
2109,86.81602
2110,86.84512
2111,86.87422
2112,86.90332
2113,86.93242
2114,86.96152
2115,86.99062
2116,87.01972
2117,87.04882
2118,87.07792
2119,87.10702
2120,87.13612
2121,87.16522
2122,87.19432
2123,87.22342
2124,87.25252
2125,87.28162
2126,87.31072
2127,87.33978
2128,87.36868
2129,87.39758
2130,87.42648
2131,87.45538
2132,87.48428
2133,87.51318
2134,87.54208
2135,87.57098
2136,87.59988
2137,87.62882
2138,87.65792
2139,87.68702
2140,87.71612
2141,87.74522
2142,87.77432
2143,87.80342
2144,87.83252
2145,87.86162
2146,87.89072
2147,87.91986
2148,87.94916
2149,87.97846
2150,88.00776
2151,88.03706
2152,88.06636
2153,88.09566
2154,88.12496
2155,88.15426
2156,88.18356
2157,88.21288
2158,88.24228
2159,88.27168
2160,88.30108
2161,88.33048
2162,88.35988
2163,88.38928
2164,88.41868
2165,88.44808
2166,88.47748
2167,88.50688
2168,88.53628
2169,88.56568
2170,88.59508
2171,88.62448
2172,88.65388
2173,88.68328
2174,88.71268
2175,88.74208
2176,88.77148
2177,88.8012
2178,88.8322
2179,88.8632
2180,88.8942
2181,88.9252
2182,88.9562
2183,88.9872
2184,89.0182
2185,89.0492
2186,89.0802
2187,89.11126
2188,89.14256
2189,89.17386
2190,89.20516
2191,89.23646
2192,89.26776
2193,89.29906
2194,89.33036
2195,89.36166
2196,89.39296
2197,89.42422
2198,89.45532
2199,89.48642
2200,89.51752
2201,89.54862
2202,89.57972
2203,89.61082
2204,89.64192
2205,89.67302
2206,89.70412
2207,89.73534
2208,89.76704
2209,89.79874
2210,89.83044
2211,89.86214
2212,89.89384
2213,89.92554
2214,89.95724
2215,89.98894
2216,90.02064
2217,90.05254
2218,90.08524
2219,90.11794
2220,90.15064
2221,90.18334
2222,90.21604
2223,90.24874
2224,90.28144
2225,90.31414
2226,90.34684
2227,90.37952
2228,90.41212
2229,90.44472
2230,90.47732
2231,90.50992
2232,90.54252
2233,90.57512
2234,90.60772
2235,90.64032
2236,90.67292
2237,90.70548
2238,90.73788
2239,90.77028
2240,90.80268
2241,90.83508
2242,90.86748
2243,90.89988
2244,90.93228
2245,90.96468
2246,90.99708
2247,91.02914
2248,91.05984
2249,91.09054
2250,91.12124
2251,91.15194
2252,91.18264
2253,91.21334
2254,91.24404
2255,91.27474
2256,91.30544
2257,91.3361
2258,91.3666
2259,91.3971
2260,91.4276
2261,91.4581
2262,91.4886
2263,91.5191
2264,91.5496
2265,91.5801
2266,91.6106
2267,91.64102
2268,91.67112
2269,91.70122
2270,91.73132
2271,91.76142
2272,91.79152
2273,91.82162
2274,91.85172
2275,91.88182
2276,91.91192
2277,91.9421
2278,91.9726
2279,92.0031
2280,92.0336
2281,92.0641
2282,92.0946
2283,92.1251
2284,92.1556
2285,92.1861
2286,92.2166
2287,92.24724
2288,92.27844
2289,92.30964
2290,92.34084
2291,92.37204
2292,92.40324
2293,92.43444
2294,92.46564
2295,92.49684
2296,92.52804
2297,92.55938
2298,92.59128
2299,92.62318
2300,92.65508
2301,92.68698
2302,92.71888
2303,92.75078
2304,92.78268
2305,92.81458
2306,92.84648
2307,92.87846
2308,92.91076
2309,92.94306
2310,92.97536
2311,93.00766
2312,93.03996
2313,93.07226
2314,93.10456
2315,93.13686
2316,93.16916
2317,93.20148
2318,93.23388
2319,93.26628
2320,93.29868
2321,93.33108
2322,93.36348
2323,93.39588
2324,93.42828
2325,93.46068
2326,93.49308
2327,93.52546
2328,93.55776
2329,93.59006
2330,93.62236
2331,93.65466
2332,93.68696
2333,93.71926
2334,93.75156
2335,93.78386
2336,93.81616
2337,93.84838
2338,93.88028
2339,93.91218
2340,93.94408
2341,93.97598
2342,94.00788
2343,94.03978
2344,94.07168
2345,94.10358
2346,94.13548
2347,94.16734
2348,94.19904
2349,94.23074
2350,94.26244
2351,94.29414
2352,94.32584
2353,94.35754
2354,94.38924
2355,94.42094
2356,94.45264
2357,94.4843
2358,94.5158
2359,94.5473
2360,94.5788
2361,94.6103
2362,94.6418
2363,94.6733
2364,94.7048
2365,94.7363
2366,94.7678
2367,94.79928
2368,94.83068
2369,94.86208
2370,94.89348
2371,94.92488
2372,94.95628
2373,94.98768
2374,95.01908
2375,95.05048
2376,95.08188
2377,95.1133
2378,95.1448
2379,95.1763
2380,95.2078
2381,95.2393
2382,95.2708
2383,95.3023
2384,95.3338
2385,95.3653
2386,95.3968
2387,95.42822
2388,95.45932
2389,95.49042
2390,95.52152
2391,95.55262
2392,95.58372
2393,95.61482
2394,95.64592
2395,95.67702
2396,95.70812
2397,95.73924
2398,95.77044
2399,95.80164
2400,95.83284
2401,95.86404
2402,95.89524
2403,95.92644
2404,95.95764
2405,95.98884
2406,96.02004
2407,96.05138
2408,96.08328
2409,96.11518
2410,96.14708
2411,96.17898
2412,96.21088
2413,96.24278
2414,96.27468
2415,96.30658
2416,96.33848
2417,96.3703
2418,96.4018
2419,96.4333
2420,96.4648
2421,96.4963
2422,96.5278
2423,96.5593
2424,96.5908
2425,96.6223
2426,96.6538
2427,96.68522
2428,96.71632
2429,96.74742
2430,96.77852
2431,96.80962
2432,96.84072
2433,96.87182
2434,96.90292
2435,96.93402
2436,96.96512
2437,96.99618
2438,97.02708
2439,97.05798
2440,97.08888
2441,97.11978
2442,97.15068
2443,97.18158
2444,97.21248
2445,97.24338
2446,97.27428
2447,97.30516
2448,97.33596
2449,97.36676
2450,97.39756
2451,97.42836
2452,97.45916
2453,97.48996
2454,97.52076
2455,97.55156
2456,97.58236
2457,97.61334
2458,97.64504
2459,97.67674
2460,97.70844
2461,97.74014
2462,97.77184
2463,97.80354
2464,97.83524
2465,97.86694
2466,97.89864
2467,97.93032
2468,97.96192
2469,97.99352
2470,98.02512
2471,98.05672
2472,98.08832
2473,98.11992
2474,98.15152
2475,98.18312
2476,98.21472
2477,98.24634
2478,98.27804
2479,98.30974
2480,98.34144
2481,98.37314
2482,98.40484
2483,98.43654
2484,98.46824
2485,98.49994
2486,98.53164
2487,98.56334
2488,98.59504
2489,98.62674
2490,98.65844
2491,98.69014
2492,98.72184
2493,98.75354
2494,98.78524
2495,98.81694
2496,98.84864
2497,98.88034
2498,98.91204
2499,98.94374
2500,98.97544
2501,99.00714
2502,99.03884
2503,99.07054
2504,99.10224
2505,99.13394
2506,99.16564
2507,99.19732
2508,99.22892
2509,99.26052
2510,99.29212
2511,99.32372
2512,99.35532
2513,99.38692
2514,99.41852
2515,99.45012
2516,99.48172
2517,99.51332
2518,99.54492
2519,99.57652
2520,99.60812
2521,99.63972
2522,99.67132
2523,99.70292
2524,99.73452
2525,99.76612
2526,99.79772
2527,99.82872
2528,99.85732
2529,99.88592
2530,99.91452
2531,99.94312
2532,99.97172
2533,100.00032
2534,100.02892
2535,100.05752
2536,100.08612
2537,100.11474
2538,100.14344
2539,100.17214
2540,100.20084
2541,100.22954
2542,100.25824
2543,100.28694
2544,100.31564
2545,100.34434
2546,100.37304
2547,100.40186
2548,100.43116
2549,100.46046
2550,100.48976
2551,100.51906
2552,100.54836
2553,100.57766
2554,100.60696
2555,100.63626
2556,100.66556
2557,100.69492
2558,100.72452
2559,100.75412
2560,100.78372
2561,100.81332
2562,100.84292
2563,100.87252
2564,100.90212
2565,100.93172
2566,100.96132
2567,100.99102
2568,101.02112
2569,101.05122
2570,101.08132
2571,101.11142
2572,101.14152
2573,101.17162
2574,101.20172
2575,101.23182
2576,101.26192
2577,101.29208
2578,101.32248
2579,101.35288
2580,101.38328
2581,101.41368
2582,101.44408
2583,101.47448
2584,101.50488
2585,101.53528
2586,101.56568
2587,101.59618
2588,101.62708
2589,101.65798
2590,101.68888
2591,101.71978
2592,101.75068
2593,101.78158
2594,101.81248
2595,101.84338
2596,101.87428
2597,101.9052
2598,101.9362
2599,101.9672
2600,101.9982
2601,102.0292
2602,102.0602
2603,102.0912
2604,102.1222
2605,102.1532
2606,102.1842
2607,102.21524
2608,102.24644
2609,102.27764
2610,102.30884
2611,102.34004
2612,102.37124
2613,102.40244
2614,102.43364
2615,102.46484
2616,102.49604
2617,102.52728
2618,102.55868
2619,102.59008
2620,102.62148
2621,102.65288
2622,102.68428
2623,102.71568
2624,102.74708
2625,102.77848
2626,102.80988
2627,102.84128
2628,102.87268
2629,102.90408
2630,102.93548
2631,102.96688
2632,102.99828
2633,103.02968
2634,103.06108
2635,103.09248
2636,103.12388
2637,103.15528
2638,103.18668
2639,103.21808
2640,103.24948
2641,103.28088
2642,103.31228
2643,103.34368
2644,103.37508
2645,103.40648
2646,103.43788
2647,103.4693
2648,103.5008
2649,103.5323
2650,103.5638
2651,103.5953
2652,103.6268
2653,103.6583
2654,103.6898
2655,103.7213
2656,103.7528
2657,103.78432
2658,103.81592
2659,103.84752
2660,103.87912
2661,103.91072
2662,103.94232
2663,103.97392
2664,104.00552
2665,104.03712
2666,104.06872
2667,104.10034
2668,104.13204
2669,104.16374
2670,104.19544
2671,104.22714
2672,104.25884
2673,104.29054
2674,104.32224
2675,104.35394
2676,104.38564
2677,104.41738
2678,104.44928
2679,104.48118
2680,104.51308
2681,104.54498
2682,104.57688
2683,104.60878
2684,104.64068
2685,104.67258
2686,104.70448
2687,104.73638
2688,104.76828
2689,104.80018
2690,104.83208
2691,104.86398
2692,104.89588
2693,104.92778
2694,104.95968
2695,104.99158
2696,105.02348
2697,105.05536
2698,105.08716
2699,105.11896
2700,105.15076
2701,105.18256
2702,105.21436
2703,105.24616
2704,105.27796
2705,105.30976
2706,105.34156
2707,105.37324
2708,105.40444
2709,105.43564
2710,105.46684
2711,105.49804
2712,105.52924
2713,105.56044
2714,105.59164
2715,105.62284
2716,105.65404
2717,105.68532
2718,105.71692
2719,105.74852
2720,105.78012
2721,105.81172
2722,105.84332
2723,105.87492
2724,105.90652
2725,105.93812
2726,105.96972
2727,106.00138
2728,106.03328
2729,106.06518
2730,106.09708
2731,106.12898
2732,106.16088
2733,106.19278
2734,106.22468
2735,106.25658
2736,106.28848
2737,106.32044
2738,106.35264
2739,106.38484
2740,106.41704
2741,106.44924
2742,106.48144
2743,106.51364
2744,106.54584
2745,106.57804
2746,106.61024
2747,106.64244
2748,106.67464
2749,106.70684
2750,106.73904
2751,106.77124
2752,106.80344
2753,106.83564
2754,106.86784
2755,106.90004
2756,106.93224
2757,106.96422
2758,106.99532
2759,107.02642
2760,107.05752
2761,107.08862
2762,107.11972
2763,107.15082
2764,107.18192
2765,107.21302
2766,107.24412
2767,107.27524
2768,107.30644
2769,107.33764
2770,107.36884
2771,107.40004
2772,107.43124
2773,107.46244
2774,107.49364
2775,107.52484
2776,107.55604
2777,107.58738
2778,107.61928
2779,107.65118
2780,107.68308
2781,107.71498
2782,107.74688
2783,107.77878
2784,107.81068
2785,107.84258
2786,107.87448
2787,107.90616
2788,107.93696
2789,107.96776
2790,107.99856
2791,108.02936
2792,108.06016
2793,108.09096
2794,108.12176
2795,108.15256
2796,108.18336
2797,108.21386
2798,108.24316
2799,108.27246
2800,108.30176
2801,108.33106
2802,108.36036
2803,108.38966
2804,108.41896
2805,108.44826
2806,108.47756
2807,108.5069
2808,108.5364
2809,108.5659
2810,108.5954
2811,108.6249
2812,108.6544
2813,108.6839
2814,108.7134
2815,108.7429
2816,108.7724
2817,108.8019
2818,108.8314
2819,108.8609
2820,108.8904
2821,108.9199
2822,108.9494
2823,108.9789
2824,109.0084
2825,109.0379
2826,109.0674
2827,109.09702
2828,109.12712
2829,109.15722
2830,109.18732
2831,109.21742
2832,109.24752
2833,109.27762
2834,109.30772
2835,109.33782
2836,109.36792
2837,109.39806
2838,109.42836
2839,109.45866
2840,109.48896
2841,109.51926
2842,109.54956
2843,109.57986
2844,109.61016
2845,109.64046
2846,109.67076
2847,109.70106
2848,109.73136
2849,109.76166
2850,109.79196
2851,109.82226
2852,109.85256
2853,109.88286
2854,109.91316
2855,109.94346
2856,109.97376
2857,110.00408
2858,110.03448
2859,110.06488
2860,110.09528
2861,110.12568
2862,110.15608
2863,110.18648
2864,110.21688
2865,110.24728
2866,110.27768
2867,110.30832
2868,110.33992
2869,110.37152
2870,110.40312
2871,110.43472
2872,110.46632
2873,110.49792
2874,110.52952
2875,110.56112
2876,110.59272
2877,110.62436
2878,110.65616
2879,110.68796
2880,110.71976
2881,110.75156
2882,110.78336
2883,110.81516
2884,110.84696
2885,110.87876
2886,110.91056
2887,110.94238
2888,110.97428
2889,111.00618
2890,111.03808
2891,111.06998
2892,111.10188
2893,111.13378
2894,111.16568
2895,111.19758
2896,111.22948
2897,111.26138
2898,111.29328
2899,111.32518
2900,111.35708
2901,111.38898
2902,111.42088
2903,111.45278
2904,111.48468
2905,111.51658
2906,111.54848
2907,111.58038
2908,111.61228
2909,111.64418
2910,111.67608
2911,111.70798
2912,111.73988
2913,111.77178
2914,111.80368
2915,111.83558
2916,111.86748
2917,111.89914
2918,111.92984
2919,111.96054
2920,111.99124
2921,112.02194
2922,112.05264
2923,112.08334
2924,112.11404
2925,112.14474
2926,112.17544
2927,112.2061
2928,112.2366
2929,112.2671
2930,112.2976
2931,112.3281
2932,112.3586
2933,112.3891
2934,112.4196
2935,112.4501
2936,112.4806
2937,112.51088
2938,112.54028
2939,112.56968
2940,112.59908
2941,112.62848
2942,112.65788
2943,112.68728
2944,112.71668
2945,112.74608
2946,112.77548
2947,112.80486
2948,112.83416
2949,112.86346
2950,112.89276
2951,112.92206
2952,112.95136
2953,112.98066
2954,113.00996
2955,113.03926
2956,113.06856
2957,113.09788
2958,113.12728
2959,113.15668
2960,113.18608
2961,113.21548
2962,113.24488
2963,113.27428
2964,113.30368
2965,113.33308
2966,113.36248
2967,113.39188
2968,113.42128
2969,113.45068
2970,113.48008
2971,113.50948
2972,113.53888
2973,113.56828
2974,113.59768
2975,113.62708
2976,113.65648
2977,113.68588
2978,113.71528
2979,113.74468
2980,113.77408
2981,113.80348
2982,113.83288
2983,113.86228
2984,113.89168
2985,113.92108
2986,113.95048
2987,113.97988
2988,114.00928
2989,114.03868
2990,114.06808
2991,114.09748
2992,114.12688
2993,114.15628
2994,114.18568
2995,114.21508
2996,114.24448
2997,114.27388
2998,114.30328
2999,114.33268
3000,114.36208
3001,114.39148
3002,114.42088
3003,114.45028
3004,114.47968
3005,114.50908
3006,114.53848
3007,114.56788
3008,114.59728
3009,114.62668
3010,114.65608
3011,114.68548
3012,114.71488
3013,114.74428
3014,114.77368
3015,114.80308
3016,114.83248
3017,114.86188
3018,114.89128
3019,114.92068
3020,114.95008
3021,114.97948
3022,115.00888
3023,115.03828
3024,115.06768
3025,115.09708
3026,115.12648
3027,115.15578
3028,115.18468
3029,115.21358
3030,115.24248
3031,115.27138
3032,115.30028
3033,115.32918
3034,115.35808
3035,115.38698
3036,115.41588
3037,115.44474
3038,115.47344
3039,115.50214
3040,115.53084
3041,115.55954
3042,115.58824
3043,115.61694
3044,115.64564
3045,115.67434
3046,115.70304
3047,115.73162
3048,115.75972
3049,115.78782
3050,115.81592
3051,115.84402
3052,115.87212
3053,115.90022
3054,115.92832
3055,115.95642
3056,115.98452
3057,116.01258
3058,116.04048
3059,116.06838
3060,116.09628
3061,116.12418
3062,116.15208
3063,116.17998
3064,116.20788
3065,116.23578
3066,116.26368
3067,116.2916
3068,116.3196
3069,116.3476
3070,116.3756
3071,116.4036
3072,116.4316
3073,116.4596
3074,116.4876
3075,116.5156
3076,116.5436
3077,116.5716
3078,116.5996
3079,116.6276
3080,116.6556
3081,116.6836
3082,116.7116
3083,116.7396
3084,116.7676
3085,116.7956
3086,116.8236
3087,116.85168
3088,116.88008
3089,116.90848
3090,116.93688
3091,116.96528
3092,116.99368
3093,117.02208
3094,117.05048
3095,117.07888
3096,117.10728
3097,117.1357
3098,117.1642
3099,117.1927
3100,117.2212
3101,117.2497
3102,117.2782
3103,117.3067
3104,117.3352
3105,117.3637
3106,117.3922
3107,117.4208
3108,117.4498
3109,117.4788
3110,117.5078
3111,117.5368
3112,117.5658
3113,117.5948
3114,117.6238
3115,117.6528
3116,117.6818
3117,117.7108
3118,117.7398
3119,117.7688
3120,117.7978
3121,117.8268
3122,117.8558
3123,117.8848
3124,117.9138
3125,117.9428
3126,117.9718
3127,118.00082
3128,118.02992
3129,118.05902
3130,118.08812
3131,118.11722
3132,118.14632
3133,118.17542
3134,118.20452
3135,118.23362
3136,118.26272
3137,118.29182
3138,118.32092
3139,118.35002
3140,118.37912
3141,118.40822
3142,118.43732
3143,118.46642
3144,118.49552
3145,118.52462
3146,118.55372
3147,118.58288
3148,118.61228
3149,118.64168
3150,118.67108
3151,118.70048
3152,118.72988
3153,118.75928
3154,118.78868
3155,118.81808
3156,118.84748
3157,118.87692
3158,118.90652
3159,118.93612
3160,118.96572
3161,118.99532
3162,119.02492
3163,119.05452
3164,119.08412
3165,119.11372
3166,119.14332
3167,119.17304
3168,119.20324
3169,119.23344
3170,119.26364
3171,119.29384
3172,119.32404
3173,119.35424
3174,119.38444
3175,119.41464
3176,119.44484
3177,119.47512
3178,119.50572
3179,119.53632
3180,119.56692
3181,119.59752
3182,119.62812
3183,119.65872
3184,119.68932
3185,119.71992
3186,119.75052
3187,119.78122
3188,119.81232
3189,119.84342
3190,119.87452
3191,119.90562
3192,119.93672
3193,119.96782
3194,119.99892
3195,120.03002
3196,120.06112
3197,120.09224
3198,120.12344
3199,120.15464
3200,120.18584
3201,120.21704
3202,120.24824
3203,120.27944
3204,120.31064
3205,120.34184
3206,120.37304
3207,120.40422
3208,120.43532
3209,120.46642
3210,120.49752
3211,120.52862
3212,120.55972
3213,120.59082
3214,120.62192
3215,120.65302
3216,120.68412
3217,120.71498
3218,120.74488
3219,120.77478
3220,120.80468
3221,120.83458
3222,120.86448
3223,120.89438
3224,120.92428
3225,120.95418
3226,120.98408
3227,121.01398
3228,121.04388
3229,121.07378
3230,121.10368
3231,121.13358
3232,121.16348
3233,121.19338
3234,121.22328
3235,121.25318
3236,121.28308
3237,121.31298
3238,121.34288
3239,121.37278
3240,121.40268
3241,121.43258
3242,121.46248
3243,121.49238
3244,121.52228
3245,121.55218
3246,121.58208
3247,121.61194
3248,121.64164
3249,121.67134
3250,121.70104
3251,121.73074
3252,121.76044
3253,121.79014
3254,121.81984
3255,121.84954
3256,121.87924
3257,121.90888
3258,121.93828
3259,121.96768
3260,121.99708
3261,122.02648
3262,122.05588
3263,122.08528
3264,122.11468
3265,122.14408
3266,122.17348
3267,122.20284
3268,122.23204
3269,122.26124
3270,122.29044
3271,122.31964
3272,122.34884
3273,122.37804
3274,122.40724
3275,122.43644
3276,122.46564
3277,122.49474
3278,122.52344
3279,122.55214
3280,122.58084
3281,122.60954
3282,122.63824
3283,122.66694
3284,122.69564
3285,122.72434
3286,122.75304
3287,122.78174
3288,122.81044
3289,122.83914
3290,122.86784
3291,122.89654
3292,122.92524
3293,122.95394
3294,122.98264
3295,123.01134
3296,123.04004
3297,123.06874
3298,123.09744
3299,123.12614
3300,123.15484
3301,123.18354
3302,123.21224
3303,123.24094
3304,123.26964
3305,123.29834
3306,123.32704
3307,123.3558
3308,123.3848
3309,123.4138
3310,123.4428
3311,123.4718
3312,123.5008
3313,123.5298
3314,123.5588
3315,123.5878
3316,123.6168
3317,123.64582
3318,123.67492
3319,123.70402
3320,123.73312
3321,123.76222
3322,123.79132
3323,123.82042
3324,123.84952
3325,123.87862
3326,123.90772
3327,123.93688
3328,123.96628
3329,123.99568
3330,124.02508
3331,124.05448
3332,124.08388
3333,124.11328
3334,124.14268
3335,124.17208
3336,124.20148
3337,124.23092
3338,124.26052
3339,124.29012
3340,124.31972
3341,124.34932
3342,124.37892
3343,124.40852
3344,124.43812
3345,124.46772
3346,124.49732
3347,124.52652
3348,124.55412
3349,124.58172
3350,124.60932
3351,124.63692
3352,124.66452
3353,124.69212
3354,124.71972
3355,124.74732
3356,124.77492
3357,124.80242
3358,124.82952
3359,124.85662
3360,124.88372
3361,124.91082
3362,124.93792
3363,124.96502
3364,124.99212
3365,125.01922
3366,125.04632
3367,125.0735
3368,125.101
3369,125.1285
3370,125.156
3371,125.1835
3372,125.211
3373,125.2385
3374,125.266
3375,125.2935
3376,125.321
3377,125.34852
3378,125.37612
3379,125.40372
3380,125.43132
3381,125.45892
3382,125.48652
3383,125.51412
3384,125.54172
3385,125.56932
3386,125.59692
3387,125.62456
3388,125.65236
3389,125.68016
3390,125.70796
3391,125.73576
3392,125.76356
3393,125.79136
3394,125.81916
3395,125.84696
3396,125.87476
3397,125.90256
3398,125.93036
3399,125.95816
3400,125.98596
3401,126.01376
3402,126.04156
3403,126.06936
3404,126.09716
3405,126.12496
3406,126.15276
3407,126.18088
3408,126.21028
3409,126.23968
3410,126.26908
3411,126.29848
3412,126.32788
3413,126.35728
3414,126.38668
3415,126.41608
3416,126.44548
3417,126.47492
3418,126.50452
3419,126.53412
3420,126.56372
3421,126.59332
3422,126.62292
3423,126.65252
3424,126.68212
3425,126.71172
3426,126.74132
3427,126.77084
3428,126.80004
3429,126.82924
3430,126.85844
3431,126.88764
3432,126.91684
3433,126.94604
3434,126.97524
3435,127.00444
3436,127.03364
3437,127.06284
3438,127.09204
3439,127.12124
3440,127.15044
3441,127.17964
3442,127.20884
3443,127.23804
3444,127.26724
3445,127.29644
3446,127.32564
3447,127.35476
3448,127.38356
3449,127.41236
3450,127.44116
3451,127.46996
3452,127.49876
3453,127.52756
3454,127.55636
3455,127.58516
3456,127.61396
3457,127.64276
3458,127.67156
3459,127.70036
3460,127.72916
3461,127.75796
3462,127.78676
3463,127.81556
3464,127.84436
3465,127.87316
3466,127.90196
3467,127.93074
3468,127.95944
3469,127.98814
3470,128.01684
3471,128.04554
3472,128.07424
3473,128.10294
3474,128.13164
3475,128.16034
3476,128.18904
3477,128.21778
3478,128.24668
3479,128.27558
3480,128.30448
3481,128.33338
3482,128.36228
3483,128.39118
3484,128.42008
3485,128.44898
3486,128.47788
3487,128.50684
3488,128.53604
3489,128.56524
3490,128.59444
3491,128.62364
3492,128.65284
3493,128.68204
3494,128.71124
3495,128.74044
3496,128.76964
3497,128.79886
3498,128.82816
3499,128.85746
3500,128.88676
3501,128.91606
3502,128.94536
3503,128.97466
3504,129.00396
3505,129.03326
3506,129.06256
3507,129.09192
3508,129.12152
3509,129.15112
3510,129.18072
3511,129.21032
3512,129.23992
3513,129.26952
3514,129.29912
3515,129.32872
3516,129.35832
3517,129.38792
3518,129.41752
3519,129.44712
3520,129.47672
3521,129.50632
3522,129.53592
3523,129.56552
3524,129.59512
3525,129.62472
3526,129.65432
3527,129.6839
3528,129.7134
3529,129.7429
3530,129.7724
3531,129.8019
3532,129.8314
3533,129.8609
3534,129.8904
3535,129.9199
3536,129.9494
3537,129.97898
3538,130.00888
3539,130.03878
3540,130.06868
3541,130.09858
3542,130.12848
3543,130.15838
3544,130.18828
3545,130.21818
3546,130.24808
3547,130.27802
3548,130.30812
3549,130.33822
3550,130.36832
3551,130.39842
3552,130.42852
3553,130.45862
3554,130.48872
3555,130.51882
3556,130.54892
3557,130.57896
3558,130.60876
3559,130.63856
3560,130.66836
3561,130.69816
3562,130.72796
3563,130.75776
3564,130.78756
3565,130.81736
3566,130.84716
3567,130.87696
3568,130.90676
3569,130.93656
3570,130.96636
3571,130.99616
3572,131.02596
3573,131.05576
3574,131.08556
3575,131.11536
3576,131.14516
3577,131.17494
3578,131.20464
3579,131.23434
3580,131.26404
3581,131.29374
3582,131.32344
3583,131.35314
3584,131.38284
3585,131.41254
3586,131.44224
3587,131.47196
3588,131.50176
3589,131.53156
3590,131.56136
3591,131.59116
3592,131.62096
3593,131.65076
3594,131.68056
3595,131.71036
3596,131.74016
3597,131.7699
3598,131.7994
3599,131.8289
3600,131.8584
3601,131.8879
3602,131.9174
3603,131.9469
3604,131.9764
3605,132.0059
3606,132.0354
3607,132.06488
3608,132.09428
